0,1,2,3,4,5,6,7,8,9
0.9178399453347253,0.29000944216498403,0.45988146833067445,0.8751222143035378,0.5114552896884604,0.736555546676554,0.2853420557069858,0.586497429503474,0.30740788185205414,0.38057879278621853
0.3922406867725934,0.3866626931464924,0.6362772255105871,0.09863788486995051,0.5238435255454054,0.4775199670533703,0.9831957960861089,0.9165347735337617,0.12181452295503181,0.9868679459583669
0.3502250788970366,0.8609071833791249,0.136991494304601,0.40119657757450733,0.14579929811324133,0.9654023830252221,0.15069260270688334,0.33485658930123197,0.8478389734042261,0.5940720951885151
0.9366798998672969,0.1548830626160821,0.49544550263052434,0.12178595108556867,0.7524057781032494,0.7423776815043724,0.11027691127295935,0.9475377257811045,0.09233101762704587,0.4768814303345362
0.10934515731940853,0.8619154142383887,0.2686672464201645,0.714946169844033,0.06016602060963039,0.055335396831086237,0.9018750070045837,0.08792161059379122,0.6397019763656898,0.8069446881409883
0.6620721148793967,0.21780605400314257,0.3371138506769855,0.2631561192826608,0.9151300896182402,0.6839195112604145,0.8177047578663252,0.48919649154416256,0.2556071083320475,0.12760266371517714
0.8992720217968185,0.6831561204311091,0.37558567822835975,0.38977741757914697,0.008743184908759583,0.8012017494600562,0.6244158147360772,0.7152250344782627,0.09578018204402561,0.2055165842027905
0.7284849809443211,0.4274911149276157,0.7714226078800666,0.4082029677031507,0.8329804586812503,0.5738637390590597,0.28552936006936025,0.3598318364961991,0.5680591111077976,0.759412752221092
0.505429845340054,0.3522234642112777,0.7507282671235627,0.5672579778100031,0.8135492224815131,0.6868292279093583,0.8655142487079908,0.8879936905351139,0.11461173134507918,0.5022026866487331
0.6602159045484185,0.5001464950372153,0.05459139672890112,0.6629159197109691,0.5889319302381816,0.4568264572585561,0.9165389872911301,0.41724145458108364,0.022687389854834428,0.0955399270493903
0.9215861032336748,0.2493729899283963,0.6628731125135224,0.3812062663107806,0.9899176039325545,0.3611922087592494,0.8475080451402154,0.8012456546459192,0.7231302946749822,0.5351352856331582
0.6051302135538446,0.7813717424704268,0.14532176819609732,0.25771909489586686,0.8458408083675059,0.6050566171320562,0.48573421943913275,0.8463191193771726,0.9789270295791815,0.4666156225699053
0.3574658034532293,0.7526998001833591,0.0823791117520104,0.9620137590201648,0.948684573615449,0.79712024310048,0.9263073792770232,0.05657387372473477,0.352965130273756,0.915455509305802
0.4381627321289544,0.017674333230264794,0.7320212455165148,0.21925832670577938,0.4186713056107153,0.13544276203332672,0.47348241102080746,0.15195972286538817,0.2541166610648886,0.5344970964389063
0.9420319029893717,0.2262399589824522,0.5642954765814554,0.9134784510483219,0.46468123053565047,0.3996556680880854,0.3012772492386816,0.5040911097304385,0.699007355598009,0.760946336120801
0.15485496298437762,0.2822177392454308,0.4788745699352397,0.8341875884543484,0.9935933534256299,0.5786238382470482,0.6669419495498099,0.6465993313853248,0.5765727095118708,0.17335434965165974
0.205014584665709,0.02521510016142192,0.33633810732469305,0.9708377529121017,0.31361962671529553,0.18312735363916566,0.7758974439626002,0.020898594297552475,0.8121659829587448,0.1027176310819673
0.17095946005905804,0.8083837441345323,0.7053665925404063,0.24200946893064024,0.41263627982794215,0.7795855137190237,0.8039560447019911,0.5794746481325366,0.34975641880009567,0.42644075329334563
0.6207651505109849,0.3597129306847343,0.11967074215826423,0.027628551420069147,0.23466430001619132,0.2408809705926087,0.71585843583534,0.3928227582570222,0.1413077254515127,0.740402812170531
0.15066083672667896,0.9071017477738678,0.8998319090919676,0.2589441303012835,0.08463999971709169,0.5813422264353321,0.5384289372226302,0.28659649344776383,0.46497523394520857,0.38709609321272964
0.7691763876442642,0.9323939619682334,0.10104414162441921,0.40031906786127713,0.6391305699864577,0.23948688293871934,0.8664229695125163,0.8121425324055532,0.653790971896335,0.21227765582399372
0.3972907454296313,0.795871278715496,0.608050119667185,0.7021031570299875,0.6981366932262479,0.31559069851748556,0.9962764510828768,0.8005532026966118,0.12831885040999624,0.6534471601693962
0.3539020619485994,0.12449213107903911,0.4909873383105323,0.12243910993094353,0.47866194818080143,0.36990510851043523,0.5314609290212472,0.6174059830043052,0.1273390220048669,0.13722223122978494
0.3619185587457703,0.5663074971866954,0.2624846578257647,0.4822670201184148,0.48632423031107597,0.30749491362214854,0.2585703996672193,0.6401311908188059,0.6686983979303177,0.1696774046274815
0.8226994360524496,0.295125239068608,0.09863094265098726,0.7090907479920981,0.658966451956031,0.9051305402056568,0.9800860761275633,0.6710794958542351,0.40066160212360746,0.6489607858441925
0.35456325208519646,0.9215845927243247,0.5511139923017376,0.9404476772562139,0.8638129238518356,0.8870782594608169,0.8311103075126681,0.14963959653623804,0.07902298692482002,0.27003448225944904
0.42554104713333807,0.21541216488762782,0.2033439823117419,0.6182517076616633,0.5027085844102809,0.2029543185825743,0.7206915984464045,0.03844315160621148,0.6278964699079307,0.24428646212013438
0.6051300331432173,0.09834918322426611,0.7072061833047018,0.8923521016796014,0.23486945908553114,0.5787285417270932,0.12707540563653852,0.13898335286941144,0.7499236067311739,0.0102436791970274
0.8506068089905717,0.17690752418491995,0.5562153227464129,0.8109490280011986,0.7792186356169273,0.07449792077380102,0.9285915602277547,0.12247457322045141,0.5281097187470947,0.4946570928818925
0.16952807963773553,0.806806988471137,0.7364331176397465,0.23375838699421692,0.9590708254916739,0.4478813242958526,0.20162371196636952,0.1660032883634116,0.17963937969382093,0.9773704818211406
0.4407110422114946,0.5912517892170366,0.9025060910942666,0.05418574132678755,0.6393637606111796,0.2159403893887547,0.019021789025618796,0.590492530808582,0.7074554826064207,0.42658020463824964
0.013267982047273419,0.44870431665720545,0.1869435678447594,0.0918060237358399,0.46902795955773835,0.20216643906395537,0.5552268027675092,0.003020721219484157,0.017743481500497427,0.7991861434049242
0.25684508090652913,0.09673531233994548,0.21096641478647293,0.42311142599392815,0.3283352417965202,0.536044903953942,0.5828924354216126,0.09578187257062332,0.28800283740634747,0.7344954734877477
0.06080594031766828,0.7776411907367455,0.004619843721176409,0.5312743744696026,0.18365253314992258,0.2673193580706541,0.7352217428575548,0.00984727239313865,0.12806446463828858,0.09500143901998903
0.5175078671080164,0.16148691420786865,0.7446882948170597,0.5712079816378334,0.5701634655282498,0.2601863569011559,0.1986258583117918,0.21489539098002186,0.924173773236412,0.6299852999157886
0.624197346804081,0.14138348946942358,0.2785240927905983,0.6711031148801696,0.02315391887855822,0.16724614042813013,0.3489609778771555,0.011685560547833318,0.3279190707980514,0.740756648163704
